year,site_type,gross_internal_floor_area_m2,site_heated_volume_m3,not_functionally_suitable_occupied_floor_area_pct,gas_consumed_kwh,water_volume_including_borehole_m3,steam_consumed_kwh,hot_water_consumed_kwh,led_lighting_coverage_pct,oil_led_heating_sources_no,overheating_occurrences_triggering_a_risk_assessment_no,flood_occurrences_triggering_a_risk_assessment_no,total_backlog_cost_gbp,age_vulnerability_score,latitude,longitude,not_functionally_suitable_occupied_floor_area_pct_missing,gas_consumed_kwh_missing,water_volume_including_borehole_m3_missing,steam_consumed_kwh_missing,hot_water_consumed_kwh_missing,led_lighting_coverage_pct_missing,oil_led_heating_sources_no_missing,overheating_occurrences_triggering_a_risk_assessment_no_missing,gross_internal_floor_area_m2_missing,site_heated_volume_m3_missing,log_backlog_cost
22_23,Mixed service hospital,13115.0,36721.0,0.0,2329816.0,8614.0,0.0,0.0,80.0,0.0,0.0,0,1142291.0,70.309,52.3637,-0.6785,0,0,0,0,0,0,0,0,0,0,13.94854732828335
22_23,Non inpatient,926.0,2592.0,0.0,88387.0,111.0,0.0,0.0,100.0,0.0,0.0,0,1001002.0,70.0,52.5290625,-0.63365,0,0,0,0,0,0,0,0,0,0,13.816513055295864
22_23,Learning Disabilities,851.0,2384.0,0.0,227248.0,613.0,0.0,0.0,10.0,0.0,0.0,0,192578.0,60.0,52.27582,-0.83308,0,0,0,0,0,0,0,0,0,0,12.168261738133582
22_23,Other Reportable Site,9990.0,17348.0,0.0,225117.0,1571.0,0.0,0.0,95.0,0.0,0.0,0,129281.0,45.54900000000001,52.3637,-0.6785,0,0,0,0,0,0,0,0,0,0,11.769751343932288
22_23,Non inpatient,3010.0,8429.0,0.0,319307.0,2212.0,0.0,0.0,100.0,0.0,0.0,0,493032.0,40.0,52.25,-0.8833,0,0,0,0,0,0,0,0,0,0,13.108331387904313
22_23,Non inpatient,2252.0,6306.0,0.0,0.0,599.0,0.0,0.0,100.0,0.0,0.0,0,332910.0,40.0,52.25,-0.8833,0,0,0,0,0,0,0,0,0,0,12.715630465973053
22_23,Mental Health (including Specialist services),948.0,2655.0,0.0,248316.0,826.0,0.0,0.0,20.0,0.0,0.0,0,46105.0,10.0,52.242575,-0.93795,0,0,0,0,0,0,0,0,0,0,10.738698372359542
22_23,Community hospital (with inpatient beds),2195.0,6145.0,0.0,637208.0,1738.0,0.0,0.0,100.0,0.0,0.0,0,0.0,0.0,52.03436470588235,-1.1406117647058824,0,0,0,0,0,0,0,0,0,0,0.0
22_23,Specialist hospital (acute only),3249.0,6179.0,0.0,596363.0,721.0,0.0,0.0,100.0,0.0,0.0,0,119115.0,0.0,51.5085,-0.1257,0,0,0,0,0,0,0,0,0,0,11.68785308721047
22_23,Specialist hospital (acute only),3167.0,7229.0,0.0,705847.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,10.0,51.5085,-0.1257,0,0,0,0,0,0,0,0,0,0,0.0
22_23,General acute hospital,548.0,1287.0,0.0,77947.0,997.0,0.0,0.0,50.0,0.0,0.0,0,119115.0,0.0,51.5085,-0.1257,0,0,0,0,0,0,0,0,0,0,11.68785308721047
22_23,General acute hospital,4779.0,11613.0,0.0,187358.0,3203.0,0.0,0.0,50.0,0.0,0.0,0,1772109.0,71.84,51.5085,-0.1257,0,0,0,0,0,0,0,0,0,0,14.387681484969917
22_23,General acute hospital,96851.0,207879.0,0.0,68204567.0,150489.0,0.0,0.0,70.0,0.0,0.0,0,6803239.0,36.019000000000005,51.5085,-0.1257,0,0,0,0,0,0,0,0,0,0,15.732909527258503
22_23,General acute hospital,4033.0,9812.0,0.0,1825981.0,911.0,0.0,0.0,100.0,0.0,0.0,0,2819.0,0.0,51.5085,-0.1257,0,0,0,0,0,0,0,0,0,0,7.944492163932159
22_23,General acute hospital,3824.0,9392.0,0.0,629324.0,8439.0,400.0,0.0,50.0,0.0,0.0,0,177060.0,10.0,51.5085,-0.1257,0,0,0,0,0,0,0,0,0,0,12.084249584952095
22_23,General acute hospital,41119.0,111791.0,64.0,8741062.0,48365.0,0.0,0.0,21.0,0.0,0.0,0,29835322.0,48.437000000000005,53.348733333333335,-1.12515,0,0,0,0,0,0,0,0,0,0,17.211203585090544
22_23,General acute hospital,107117.0,279388.0,97.0,30211666.0,124390.0,0.0,0.0,26.0,0.0,0.0,0,116740830.0,71.589,53.5334,-1.1027,0,0,0,0,0,0,0,0,0,0,18.575466916097316
22_23,General acute hospital,14433.0,36272.0,34.0,4588977.0,13344.0,0.0,0.0,73.0,0.0,0.0,0,4365886.0,46.44,53.4826,-1.304275,0,0,0,0,0,0,0,0,0,0,15.28933193394307
22_23,Other Reportable Site,1157.0,4393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,47.647,53.5334,-1.1027,0,0,0,0,0,0,0,0,0,0,0.0
22_23,Specialist hospital (acute only),30555.0,65243.0,0.0,10047095.0,34712.0,0.0,0.0,60.0,0.0,2.0,0,5574441.0,91.0,51.5265,-0.0986,0,0,0,0,0,0,0,0,0,0,15.533702780615052
22_23,Non inpatient,2189.0,3835.0,0.0,0.0,1425.0,0.0,0.0,100.0,0.0,0.0,0,130000.0,10.0,51.53669,-0.0944,0,0,0,0,0,0,0,1,0,0,11.775297421715827
22_23,Non inpatient,3258.0,6187.0,0.0,386707.0,3412.0,0.0,0.0,100.0,0.0,0.0,0,573014.0,80.0,51.5265,-0.0986,0,0,0,0,0,0,0,0,0,0,13.25866717336471
22_23,Non inpatient,3603.0,7572.0,0.0,426688.0,1794.0,0.0,0.0,100.0,0.0,0.0,0,205057.0,100.0,51.5265,-0.0986,0,0,0,0,0,0,0,1,0,0,12.231048144933565
22_23,Other Reportable Site,1019.0,2748.0,0.0,197777.0,870.0,0.0,0.0,100.0,0.0,6.0,0,0.0,25.2,51.5265,-0.0986,0,0,0,0,0,0,0,0,0,0,0.0
22_23,Non inpatient,1304.0,3135.0,0.0,0.0,1798.0,0.0,0.0,100.0,0.0,0.0,0,0.0,70.0,51.6,-0.2166999999999999,0,0,0,0,0,0,0,0,0,0,0.0
22_23,Mental Health (including Specialist services),555.0,1517.0,0.0,92175.0,182.0,0.0,0.0,0.0,0.0,0.0,0,190738.0,20.0,52.9255,-0.6468,0,0,0,0,0,0,0,0,0,0,12.158661280380354
22_23,Mental Health (including Specialist services),620.0,1545.0,0.0,132310.0,143.0,0.0,0.0,98.0,0.0,0.0,0,110280.0,60.0,52.9255,-0.6468,0,0,0,0,0,0,0,0,0,0,11.610786932923968
22_23,Non inpatient,1266.0,2855.0,0.0,538240.0,317.0,0.0,0.0,40.0,0.0,0.0,0,584654.0,20.0,53.288,-0.6507473684210526,0,0,0,0,0,0,0,1,0,0,13.278777208657099
22_23,Mental Health (including Specialist services),6989.0,18129.0,0.0,440227.0,6651.0,0.0,0.0,30.0,0.0,0.0,0,7250.0,10.0,53.288,-0.6507473684210526,0,0,0,0,0,0,0,0,0,0,8.888894669371593
22_23,Non inpatient,868.0,1872.0,0.0,0.0,278.0,0.0,0.0,0.0,0.0,0.0,0,105550.0,40.0,52.960240909090906,-0.3849454545454545,0,0,0,0,0,0,0,1,0,0,11.566949527414438
22_23,Mental Health (including Specialist services),3123.0,7070.0,0.0,947641.0,3489.0,0.0,0.0,30.0,0.0,0.0,0,399200.0,33.4,53.18841538461538,-0.6413692307692307,0,0,0,0,0,0,0,0,0,0,12.897220328426329
22_23,Mental Health (including Specialist services),724.0,1811.0,0.0,250689.0,694.0,0.0,0.0,0.0,0.0,0.0,0,164750.0,20.0,52.963875,-0.0102499999999999,0,0,0,0,0,0,0,0,0,0,12.012190522149064
22_23,Mental Health (including Specialist services),869.0,2025.0,0.0,115291.0,154.0,0.0,0.0,0.0,0.0,0.0,0,0.0,20.0,53.164525,0.334425,0,0,0,0,0,0,0,0,0,0,0.0
22_23,Mental Health (including Specialist services),4712.0,16357.0,0.0,0.0,2219.0,0.0,0.0,0.0,0.0,0.0,0,1914791.0,19.9,53.26475789473684,-0.4992684210526316,0,0,0,0,0,0,0,0,0,0,14.465119558509729
22_23,Mental Health (including Specialist services),861.0,1906.0,0.0,336800.0,1334.0,0.0,0.0,0.0,0.0,0.0,0,1618200.0,33.400000000000006,53.26475789473684,-0.4992684210526316,0,0,0,0,0,0,0,0,0,0,14.29682559632627
22_23,Mental Health (including Specialist services),743.0,1676.0,0.0,289821.0,170.0,0.0,0.0,100.0,0.0,0.0,0,343347.0,62.99999999999999,53.288,-0.6507473684210526,0,0,0,0,0,0,0,0,0,0,12.746499789071905
22_23,Non inpatient,586.0,1339.0,0.0,0.0,281.0,0.0,0.0,0.0,0.0,0.0,0,3250.0,20.0,52.960240909090906,-0.3849454545454545,0,0,0,0,0,0,0,1,0,0,8.086717920303906
22_23,Mental Health (including Specialist services),2974.0,10408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,830050.0,24.200000000000003,52.963875,-0.0102499999999999,0,0,0,0,0,0,0,0,0,0,13.629242423668199
22_23,Mental Health (including Specialist services),1369.0,3276.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0,170661.0,11.4,52.9255,-0.6468,0,0,0,0,0,0,0,0,0,0,12.047440271229688
22_23,Mental Health (including Specialist services),1330.0,3082.0,0.0,284449.0,1068.0,0.0,0.0,50.0,0.0,0.0,0,147450.0,73.0,52.960240909090906,-0.3849454545454545,0,0,0,0,0,0,0,0,0,0,11.90125119618041
22_23,Mental Health (including Specialist services),812.0,2780.0,0.0,90524.0,35.0,0.0,0.0,98.0,0.0,0.0,0,183106.0,90.0,52.9255,-0.6468,0,0,0,0,0,0,0,0,0,0,12.117825960406986
22_23,Other Reportable Site,20177.0,46559.0,0.0,670976.0,3000.0,0.0,0.0,0.0,0.0,0.0,0,855788.0,42.7,53.12072222222222,-0.3503583333333333,0,0,0,0,0,0,0,0,0,0,13.65977912941181
22_23,Mental Health (including Specialist services),1131.0,2780.0,0.0,95067.0,394.0,0.0,0.0,98.0,0.0,0.0,0,116900.0,70.0,52.9255,-0.6468,0,0,0,0,0,0,0,0,0,0,11.669082701743504
22_23,Mental Health (including Specialist services),1060.0,2603.0,0.0,194028.0,26.0,0.0,0.0,0.0,0.0,0.0,0,242350.0,100.0,52.661937037037035,-0.4629999999999999,0,0,0,0,0,0,0,0,0,0,12.398142367528678
22_23,General acute hospital,97386.0,302112.0,33.58,43318610.0,240542.0,0.0,0.0,77.0,0.0,28.0,2,61895000.0,43.1,51.37172,0.5584199999999999,0,0,0,0,0,0,0,0,0,0,17.94094997510444
22_23,Other Reportable Site,630.0,2358.0,0.0,80778.0,326.0,0.0,0.0,0.0,0.0,0.0,0,0.0,70.0,51.37172,0.5584199999999999,0,0,0,0,0,0,0,0,0,0,0.0
22_23,Specialist hospital (acute only),20554.0,52000.0,0.0,6351231.0,26097.0,0.0,0.0,40.0,0.0,0.0,0,17824110.0,58.0,51.11741818181818,-0.0221727272727272,0,0,0,0,0,0,0,0,0,0,16.696062649248105
22_23,Non inpatient,1212.0,2723.0,0.0,12591.0,87.0,0.0,0.0,100.0,0.0,0.0,0,1000000.0,40.0,51.44698000000001,0.0542799999999999,0,0,0,0,0,0,0,0,0,0,13.815511557963774
22_23,Mental Health (including Specialist services),7882.0,17859.0,0.0,1911654.0,22434.0,0.0,0.0,100.0,0.0,0.0,0,200000.0,31.9,51.42953333333333,0.2391,0,0,0,0,0,0,0,0,0,0,12.206077645517674
22_23,Non inpatient,1227.0,2769.0,0.0,129671.0,410.0,0.0,0.0,100.0,0.0,0.0,0,1000000.0,70.0,51.362210000000005,0.09043,0,0,0,0,0,0,0,0,0,0,13.815511557963774
22_23,Mixed service hospital,9625.0,20984.0,0.0,1124070.0,7314.0,0.0,0.0,100.0,0.0,0.0,0,1500000.0,73.1,51.48716666666667,0.0740666666666666,0,0,0,0,0,0,0,0,0,0,14.220976332738882
22_23,Mixed service hospital,7803.0,17110.0,0.0,798468.0,1383.0,0.0,0.0,40.0,0.0,0.0,0,6200000.0,84.0,51.486900000000006,0.1075,0,0,0,0,0,0,0,0,0,0,15.64006001130563
22_23,Mental Health (including Specialist services),909.0,2035.0,0.0,93993.0,549.0,0.0,0.0,100.0,0.0,0.0,0,100000.0,40.0,51.4842,0.0339,0,0,0,0,0,0,0,0,0,0,11.51293546492023
22_23,Non inpatient,1369.0,3105.0,0.0,111029.0,1190.0,0.0,0.0,100.0,0.0,0.0,0,0.0,70.0,51.48716666666667,0.0740666666666666,0,0,0,0,0,0,0,0,0,0,0.0
22_23,Non inpatient,1077.0,2376.0,0.0,38026.0,435.0,0.0,0.0,80.0,0.0,0.0,0,500000.0,20.0,51.370025,0.02375,0,0,0,0,0,0,0,0,0,0,13.122365377402328
22_23,Mental Health (including Specialist services),1075.0,2457.0,0.0,133622.0,477.0,0.0,0.0,100.0,0.0,0.0,0,0.0,20.0,51.4629,0.1394,0,0,0,0,0,0,0,0,0,0,0.0
22_23,Mental Health (including Specialist services),508.0,1175.0,0.0,28706.0,102.0,0.0,0.0,100.0,0.0,0.0,0,0.0,20.0,51.44698000000001,0.0542799999999999,0,0,0,0,0,0,0,0,0,0,0.0
22_23,Non inpatient,1109.0,2433.0,0.0,207504.0,0.0,0.0,0.0,100.0,0.0,0.0,0,300000.0,100.0,51.48716666666667,0.0740666666666666,0,0,0,0,0,0,0,0,0,0,12.611541086966115
22_23,Non inpatient,979.0,2206.0,0.0,81439.0,42.0,0.0,0.0,100.0,0.0,0.0,0,100000.0,20.0,51.4776,-0.0261,0,0,0,0,0,0,0,0,0,0,11.51293546492023
22_23,Community hospital (with inpatient beds),14462.0,31267.0,0.0,1128128.0,17225.0,1606320.0,0.0,90.0,0.0,0.0,0,12100000.0,52.165,51.42246666666667,0.1107,0,0,0,0,0,0,0,0,0,0,16.308716093211594
22_23,Non inpatient,3466.0,7730.0,0.0,476260.0,4742.0,0.0,0.0,90.0,0.0,0.0,0,2750000.0,96.5,51.4831,0.1748,0,0,0,0,0,0,0,0,0,0,14.827111833279051
22_23,Other Reportable Site,3523.0,7948.0,0.0,236568.0,1939.0,0.0,0.0,0.0,0.0,0.0,0,100000.0,55.1,51.42953333333333,0.2391,0,0,0,0,0,0,0,0,0,0,11.51293546492023
22_23,Non inpatient,2001.0,4481.0,0.0,316538.0,0.0,0.0,0.0,100.0,0.0,0.0,0,0.0,100.0,51.42953333333333,0.2391,0,0,0,0,0,0,0,1,0,0,0.0
22_23,Specialist hospital (acute only),33208.0,100586.0,0.0,21027764.0,32128.0,0.0,0.0,98.0,0.0,0.0,0,12722837.0,79.95400000000001,51.487975000000006,-0.165875,0,0,0,0,0,0,0,0,0,0,16.358909204197747
22_23,Specialist hospital (acute only),45080.0,135239.0,0.0,33886966.0,49645.0,0.0,0.0,95.0,0.0,0.0,0,25504579.0,55.995000000000005,51.351,-0.1994,0,0,0,0,0,0,0,0,0,0,17.054368601844235
22_23,Specialist hospital (acute only),2495.0,7485.0,0.0,209634.0,889.0,0.0,0.0,100.0,0.0,0.0,0,0.0,0.0,51.5085,-0.1257,0,0,0,0,0,0,0,0,0,0,0.0
22_23,Other Reportable Site,996.0,2989.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0,0.0,77.848,51.487975000000006,-0.165875,0,0,0,0,0,0,0,0,0,0,0.0
22_23,Specialist hospital (acute only),51601.0,128104.0,63.7,1129783.0,64865.0,0.0,0.0,60.0,0.0,19.0,0,28918453.0,59.480999999999995,52.4814,-1.8998,0,0,0,0,0,0,0,0,0,0,17.179990496011257
22_23,Mental Health (including Specialist services),2994.0,7003.0,0.0,574799.0,2025.0,0.0,0.0,45.0,0.0,0.0,0,1253884.0,36.396,52.442,-1.88385,0,0,0,0,0,0,0,0,0,0,14.041757289430626
22_23,Specialist hospital (acute only),28733.0,66367.0,83.0,10530903.0,40580.0,0.0,0.0,90.0,0.0,11.0,0,22480458.0,59.475,52.4623,-1.9212,0,0,0,0,0,0,0,0,0,0,16.92815700093078
22_23,Other Reportable Site,861.0,2011.0,0.0,182960.0,147.0,0.0,0.0,95.0,0.0,0.0,0,411446.0,70.0,52.4814,-1.8998,0,0,0,0,0,0,0,0,0,0,12.927435493720365
22_23,General acute hospital,95015.0,190028.0,0.0,45975288.0,138655.0,0.0,0.0,65.0,0.0,0.0,0,6647899.0,39.736,51.4876,-0.1694,0,0,0,0,0,0,0,0,0,0,15.709811573286357
22_23,General acute hospital,45441.0,90879.0,0.0,13040202.0,159024.0,0.0,0.0,85.0,0.0,0.0,0,1452365.0,39.16499999999999,51.4752,-0.3425,0,0,0,0,0,0,0,0,0,0,14.188704508719255
22_23,General acute hospital,48916.0,140253.0,58.7,13273536.0,140710.0,0.0,0.0,97.0,0.0,43.0,36,6168144.0,49.825,51.779333333333334,0.0966666666666666,0,0,0,0,0,0,0,0,0,0,15.634908702379594
22_23,Other Reportable Site,435.0,1284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,51.681999999999995,51.779333333333334,0.0966666666666666,0,0,0,0,0,0,0,0,0,0,0.0
22_23,Non inpatient,590.0,1489.0,0.0,298828.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,100.0,51.5625,-0.074,0,0,0,0,0,0,0,0,0,0,0.0
22_23,Other inpatient,2448.0,7344.0,0.0,406709.0,3359.0,0.0,0.0,85.0,0.0,0.0,0,0.0,20.0,51.5394,-0.0414,0,0,0,0,0,0,0,0,0,0,0.0
22_23,General acute hospital,55000.0,138841.0,15.4,17920440.0,109017.0,0.0,0.0,85.0,0.0,0.0,4,141773350.0,37.5,51.5394,-0.0414,0,0,0,0,0,0,0,0,0,0,18.769740220691098
22_23,Other Reportable Site,1754.0,4428.0,0.0,36662.0,392.0,0.0,0.0,15.0,0.0,0.0,0,0.0,22.961,51.5394,-0.0414,0,0,0,0,0,0,0,0,0,0,0.0
22_23,Mental Health (including Specialist services),2179.0,6146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,80.0,51.4223,-0.3305,0,0,0,0,0,0,0,0,0,0,0.0
22_23,Mental Health (including Specialist services),36505.0,102943.0,0.0,6563105.0,32694.0,0.0,0.0,100.0,0.0,0.0,0,1317228.0,9.35,51.4307,-0.1647,0,0,0,0,0,0,0,0,0,0,14.09104084564041
22_23,Mental Health (including Specialist services),14964.0,22244.0,0.0,1827684.0,9511.0,0.0,0.0,60.0,0.0,0.0,0,952515.0,46.235,51.38595,-0.2898,0,0,0,0,0,0,0,0,0,0,13.766862183742173
22_23,Mental Health (including Specialist services),653.0,1838.0,0.0,73936.0,272.0,0.0,0.0,60.0,0.0,0.0,0,0.0,40.0,51.4223,-0.3305,0,0,0,0,0,0,0,0,0,0,0.0
22_23,Mental Health (including Specialist services),2170.0,6119.0,0.0,243765.0,2422.0,0.0,0.0,60.0,0.0,0.0,0,19032.0,10.0,51.367,-0.1538333333333333,0,0,0,0,0,0,0,0,0,0,9.853929593687784
22_23,Other Reportable Site,2183.0,6546.0,0.0,69447.0,204.0,0.0,0.0,100.0,0.0,0.0,0,0.0,45.388,51.4307,-0.1647,0,0,0,0,0,0,0,0,0,0,0.0
22_23,Non inpatient,10861.0,23526.0,0.0,1463477.0,3431.0,0.0,0.0,32.0,0.0,0.0,0,9651900.0,88.47999999999999,54.9621,-1.6017,0,0,0,0,0,0,0,0,0,0,16.08266544873289
22_23,General acute hospital,85030.0,179125.0,0.0,20946925.0,102260.0,0.0,0.0,50.0,0.0,0.0,0,38259984.0,41.5,54.9313,-1.5855,0,0,0,0,0,0,0,0,0,0,17.45991512992194
22_23,Other Reportable Site,770.0,2079.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,27.28,54.9313,-1.5855,0,0,0,0,0,0,0,0,0,0,0.0
22_23,General acute hospital,211319.0,378087.0,2.0,77964400.0,371935.0,0.0,0.0,60.0,0.0,0.0,0,124960687.0,58.751,53.7965,-1.5478,0,0,0,0,0,0,0,0,0,0,18.643509749802337
22_23,General acute hospital,250218.0,483637.0,1.0,138858763.0,350332.0,0.0,615500.0,80.0,0.0,0.0,0,64372723.0,46.747,53.80605,-1.5135999999999998,0,0,0,0,0,0,0,0,0,0,17.980200560983352
22_23,Non inpatient,18681.0,57233.0,4.0,5531390.0,21703.0,0.0,0.0,50.0,0.0,0.0,0,9967837.0,62.672,53.8486,-1.4444333333333332,0,0,0,0,0,0,0,0,0,0,16.114874267870885
22_23,Mixed service hospital,22659.0,57824.0,0.44,4989647.0,22414.0,0.0,0.0,100.0,0.0,0.0,0,5690082.0,54.141,53.829,-1.5383,0,0,0,0,0,0,0,0,0,0,15.554235392990853
22_23,Other Reportable Site,11347.0,35361.0,0.0,1037542.0,2967.0,0.0,1114755.0,50.0,0.0,0.0,0,0.0,48.046,53.80605,-1.5135999999999998,0,0,0,0,0,0,0,0,0,0,0.0
22_23,Non inpatient,815.0,1850.0,10.0,0.0,188.0,0.0,0.0,0.0,0.0,0.0,0,40000.0,10.0,52.8052,-2.1164,0,0,0,0,0,0,0,0,0,0,10.596659732783579
22_23,Unoccupied,1397.0,3354.0,0.0,40168.0,103.0,0.0,0.0,20.0,0.0,0.0,0,893000.0,60.0,52.60483333333334,-1.6935888888888888,1,0,0,0,0,0,0,1,0,0,13.702342979678837
22_23,Mental Health (including Specialist services),531.0,1191.0,0.0,31372.0,112.0,0.0,0.0,20.0,0.0,0.0,0,32091.0,100.0,51.47605,0.33135,0,0,0,0,0,0,0,0,0,0,10.376362056873546
22_23,Mental Health (including Specialist services),945.0,2167.0,20.0,92327.0,231.0,0.0,0.0,60.0,0.0,0.0,0,70000.0,20.0,52.8052,-2.1164,0,0,0,0,0,0,0,0,0,0,11.156264806643742
22_23,Mental Health and Learning Disabilities,19433.0,43859.0,47.0,3492832.0,27824.0,0.0,0.0,40.0,0.0,1.0,0,18473500.0,51.608,52.8052,-2.1164,0,0,0,0,0,0,0,0,0,0,16.731847884835606
22_23,Community hospital (with inpatient beds),17259.0,33756.0,12.0,2961662.0,14607.0,0.0,0.0,20.0,0.0,1.0,0,6694000.0,17.3,53.059133333333335,-2.1827166666666664,0,0,0,0,0,0,0,0,0,0,15.71672231014091
22_23,Non inpatient,1467.0,3521.0,0.0,229673.0,1146.5,0.0,0.0,0.0,0.0,0.0,0,10000.0,70.0,52.8052,-2.1164,0,1,1,1,1,0,0,0,0,0,9.210440366976517
22_23,Non inpatient,1161.0,2691.0,0.0,2791.0,1146.5,0.0,0.0,0.0,0.0,0.0,0,12392.0,20.0,52.60483333333334,-1.6935888888888888,0,0,1,0,0,0,0,0,0,0,9.424887076064874
22_23,Non inpatient,2645.0,5935.0,60.0,527229.0,624.0,0.0,0.0,20.0,0.0,0.0,0,1918000.0,100.0,52.6953,-1.8076555555555551,0,0,0,0,0,0,0,0,0,0,14.466794055801818
22_23,Non inpatient,527.0,1264.0,18.0,101155.0,381.0,0.0,0.0,80.0,0.0,0.0,0,228006.0,70.0,53.059133333333335,-2.1827166666666664,0,0,0,0,0,0,0,0,0,0,12.337131609219675
22_23,Non inpatient,1119.0,2411.0,40.0,254856.0,627.0,0.0,0.0,20.0,0.0,0.0,0,430000.0,65.2,52.7953,-1.6546500000000002,0,0,0,0,0,0,0,0,0,0,12.971542813248437
22_23,Non inpatient,841.0,2017.0,25.0,193935.0,723.0,0.0,0.0,20.0,0.0,0.0,0,334212.0,70.0,53.059133333333335,-2.1827166666666664,0,0,0,0,0,0,0,0,0,0,12.719533793249845
22_23,Non inpatient,2890.0,5568.0,29.0,564454.0,2420.0,0.0,0.0,20.0,0.0,0.0,0,1142377.0,89.6,52.98330000000001,-2.1333,0,0,0,0,0,0,0,0,0,0,13.948622612678944
22_23,Non inpatient,759.0,1823.0,20.0,106681.0,395.0,0.0,0.0,20.0,0.0,0.0,0,233400.0,70.0,52.99088571428571,-2.1802,0,0,0,0,0,0,0,0,0,0,12.36051328331556
22_23,Non inpatient,578.0,1386.0,21.0,155611.0,613.0,0.0,0.0,20.0,0.0,0.0,0,148880.0,70.0,52.98330000000001,-2.1333,0,0,0,0,0,0,0,0,0,0,11.910902608112488
22_23,Mental Health (including Specialist services),1529.0,3432.0,0.0,266988.0,292.0,0.0,0.0,20.0,0.0,0.0,0,65000.0,60.0,52.682460000000006,-2.02148,0,0,0,0,0,0,0,0,0,0,11.082157933374816
22_23,Non inpatient,505.0,1134.0,7.0,47205.0,197.0,0.0,0.0,80.0,0.0,0.0,0,36000.0,60.0,53.08970625,-2.2678125,0,0,0,0,0,0,0,0,0,0,10.491301994830229
22_23,Non inpatient,4873.0,11643.0,12.0,1323756.0,2555.0,0.0,0.0,20.0,0.0,0.0,0,1464795.0,76.6,53.10931428571429,-1.9896,0,0,0,0,0,0,0,0,0,0,14.197226541590485
22_23,Non inpatient,5120.0,11265.0,11.0,1323092.0,1668.0,0.0,0.0,20.0,0.0,0.0,0,2392919.0,40.0,52.994534615384616,-1.9419576923076924,0,0,0,0,0,0,0,0,0,0,14.688024935491738
22_23,Non inpatient,5338.0,11075.0,20.0,1885943.0,5005.0,0.0,0.0,20.0,0.0,0.0,0,2088512.0,40.0,53.00718,-2.253533333333333,0,0,0,0,0,0,0,0,0,0,14.551962887463079
22_23,Mental Health (including Specialist services),734.0,1541.0,25.0,113208.0,256.0,0.0,0.0,20.0,0.0,0.0,0,195000.0,73.0,52.7953,-1.6546500000000002,0,0,0,0,0,0,0,0,0,0,12.180759965737863
22_23,Mental Health (including Specialist services),692.0,1525.0,75.0,122893.0,90.0,0.0,0.0,20.0,0.0,0.0,0,967000.0,100.0,52.85675853658537,-2.425558536585366,0,0,0,0,0,0,0,0,0,0,13.78195480856106
22_23,Non inpatient,548.0,1315.0,38.0,114977.0,284.0,0.0,0.0,20.0,0.0,0.0,0,214120.0,70.0,52.99088571428571,-2.1802,0,0,0,0,0,0,0,0,0,0,12.274296554774761
22_23,Non inpatient,636.0,1510.0,25.0,109504.0,480.0,0.0,0.0,20.0,0.0,0.0,0,192000.0,70.0,52.98330000000001,-2.1333,0,0,0,0,0,0,0,0,0,0,12.165255859329688
22_23,Non inpatient,602.0,1334.0,30.0,169545.0,163.0,0.0,0.0,20.0,0.0,0.0,0,238000.0,40.0,52.6158,-1.666383333333333,0,0,0,0,0,0,0,0,0,0,12.380030154325457
22_23,Mental Health (including Specialist services),2439.0,5853.0,0.0,0.0,1146.5,0.0,0.0,70.0,0.0,0.0,0,137000.0,10.0,52.71675,-2.7468,0,0,1,0,0,0,0,0,0,0,11.827743504053695
22_23,Non inpatient,1249.0,2949.0,7.0,255226.0,1741.0,0.0,0.0,20.0,0.0,0.0,0,249900.0,70.0,53.0249,-2.1739,0,0,0,0,0,0,0,0,0,0,12.428820118415677
22_23,Mental Health (including Specialist services),513.0,1231.0,0.0,229673.0,1146.5,0.0,0.0,0.0,0.0,0.0,0,47091.0,60.0,51.47605,0.33135,0,1,1,1,1,0,0,0,0,0,10.759858414198087
22_23,Non inpatient,1114.0,2521.0,0.0,131924.0,326.0,0.0,0.0,20.0,0.0,0.0,0,73091.0,60.0,52.6386,-1.1317,0,0,0,0,0,0,0,0,0,0,11.199474200624485
22_23,Other Reportable Site,16192.0,35380.0,26.1,1185108.0,4941.0,0.0,0.0,20.0,0.0,2.0,0,4850100.0,62.527,52.8052,-2.1164,0,0,0,0,0,0,0,0,0,0,15.394510087439102
22_23,Mental Health (including Specialist services),560.0,1243.0,0.0,60304.0,91.0,0.0,0.0,0.0,0.0,0.0,0,0.0,39.739,52.682460000000006,-2.02148,0,0,0,0,0,0,0,0,0,0,0.0
22_23,Non inpatient,645.0,1449.0,32.0,44917.0,95.0,0.0,0.0,20.0,0.0,0.0,0,300000.0,40.0,52.90192307692307,-2.122292307692308,0,0,0,0,0,0,0,0,0,0,12.611541086966115
