site_code,site_name,post_code,trust_code,gross_internal_floor_area_m2,site_heated_volume_m3,not_functionally_suitable_occupied_floor_area_pct,gas_consumed_kwh,water_volume_including_borehole_m3,steam_consumed_kwh,hot_water_consumed_kwh,led_lighting_coverage_pct,oil_led_heating_sources_no,overheating_occurrences_triggering_a_risk_assessment_no,flood_occurrences_triggering_a_risk_assessment_no,total_backlog_cost_gbp,age_vulnerability_score,latitude,longitude,not_functionally_suitable_occupied_floor_area_pct_missing,gas_consumed_kwh_missing,water_volume_including_borehole_m3_missing,steam_consumed_kwh_missing,hot_water_consumed_kwh_missing,led_lighting_coverage_pct_missing,oil_led_heating_sources_no_missing,overheating_occurrences_triggering_a_risk_assessment_no_missing,gross_internal_floor_area_m2_missing,site_heated_volume_m3_missing,site_type_Community hospital (with inpatient beds),site_type_General acute hospital,site_type_Learning Disabilities,site_type_Mental Health (including Specialist services),site_type_Mental Health and Learning Disabilities,site_type_Mixed service hospital,site_type_Non inpatient,site_type_Other Reportable Site,site_type_Other inpatient,site_type_Specialist hospital (acute only),site_type_Support Facility,site_type_Unoccupied,year_2021_22,year_22_23,year_23_24,year_24_25
RRP02,CHASE FARM HOSPITAL,EN2  8JL,RRP,23565.0,56982.0,5.0,2535786.0,56675.0,0.0,0.0,60.0,0.0,22.0,1,28207880.0,42.3,51.6515,-0.085,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
RRP03,ST. ANN'S HOSPITAL,N15  3TH,RRP,14840.0,38611.0,18.0,1172078.0,46745.0,0.0,0.0,40.0,0.0,17.0,6,4504029.0,63.23,51.584300000000006,-0.073,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
RRP09,BARNET GENERAL HOSPITAL,EN5 3DJ,RRP,4983.0,11449.0,10.0,470020.0,2491.0,0.0,0.0,0.0,0.0,8.0,1,1857630.0,70.0,51.651983333333334,-0.1943166666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
RRP10,BAY TREE HOUSE,EN2 6NZ,RRP,1083.0,2770.0,10.0,116888.0,1852.0,0.0,0.0,100.0,0.0,7.0,1,187440.0,20.0,51.6515,-0.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
RRP17,ELYSIAN HOUSE (BARNET RECOVERY HOUSE),NW9 5DH,RRP,761.0,1879.0,0.0,192407.0,1192.0,0.0,0.0,0.0,0.0,4.0,1,256880.0,20.0,51.5894,-0.25692,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
RRP24,"EDMONTON CMHT, 305-309 FORE STREET, LONDON",N9 0PD,RRP,1458.0,3433.0,50.0,295543.0,646.0,0.0,0.0,48.0,0.0,5.0,1,1041600.0,100.0,51.6285,-0.0581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
RRP47,ST MICHAEL'S HOSPITAL,EN2 0JB,RRP,3533.0,8624.0,30.0,638476.0,14005.0,0.0,0.0,51.0,0.0,11.0,2,1328010.0,47.769999999999996,51.6515,-0.085,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
RRP49,SUFFOLK HOUSE (ENFIELD REVOVERY HOUSE),N13 4BS,RRP,512.0,1276.0,50.0,459712.0,792.0,0.0,0.0,0.0,0.0,6.0,1,444010.0,100.0,51.6179,-0.1101,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
RRPORS,OTHER REPORTABLE SITES,N15 3TH,RRP,2501.0,5752.0,60.0,143325.0,351.0,0.0,0.0,0.0,0.0,0.0,0,636390.0,62.83,51.584300000000006,-0.073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
J0L3O,LSU RAINHAM,RM13 8HY,RRU,3394.0,1800.0,0.0,10334.0,338.0,0.0,0.0,100.0,0.0,0.0,0,0.0,0.0,51.5223,0.1936999999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
N4V9J,NEWHAM DOCKSIDE TRAINING CENTRE AND EOC,E16 2QU,RRU,1574.0,3935.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0,0.0,20.0,51.50108,0.0442,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
RRU01,LONDON AMBULANCE SERVICE NHS TRUST HQ,SE1  8SD,RRU,8293.0,18210.0,0.0,749149.0,4538.0,0.0,0.0,6.0,0.0,0.0,0,0.0,70.0,51.49874615384616,-0.0930384615384615,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
RRU09,ISLEWORTH AMBULANCE STATION,TW7  7LJ,RRU,1049.0,580.0,0.0,63923.0,620.0,0.0,0.0,20.0,0.0,0.0,0,8000.0,80.0,51.4752,-0.3425,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
RRU17,FULHAM AMBULANCE STATION,SW6  1RX,RRU,2948.0,4843.0,0.0,558630.0,1766.0,0.0,0.0,10.0,0.0,0.0,0,180000.0,40.0,51.4803,-0.1993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
RRU1D,BRENT AMBULANCE STATION,NW10 1RZ,RRU,1400.0,4200.0,0.0,152157.0,2168.0,0.0,0.0,10.0,0.0,0.0,0,0.0,20.0,51.53758571428572,-0.2431214285714285,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
RRU1K,SOUTHERN HOUSE 111 CENTRE,CR0 1XG,RRU,1100.0,2750.0,0.0,0.0,1000.0,0.0,0.0,100.0,0.0,0.0,0,0.0,60.0,51.3703,-0.060975,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
RRU1L,BARKING TRAINING CENTRE,IG11 8HG,RRU,2440.0,6100.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0.0,80.0,51.5333,0.0833,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
RRU26,KENTON AMBULANCE STATION,HA3  9TF,RRU,1394.0,2185.0,0.0,195190.0,435.0,0.0,0.0,30.0,0.0,0.0,0,30000.0,100.0,51.59936666666667,-0.3307333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
RRU28,EDMONTON AMBULANCE STATION,N18  1NJ,RRU,1120.0,733.0,0.0,144363.0,1075.0,0.0,0.0,10.0,0.0,0.0,0,0.0,90.0,51.61735,-0.0583,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
RRU35,ILFORD AMBULANCE STATION,IG3  8HQ,RRU,1836.0,2753.0,0.0,241120.0,5010.0,0.0,0.0,20.0,0.0,0.0,0,0.0,80.0,51.564,0.0963,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
RRU36,ROMFORD AMBULANCE STATION,RM7  0AD,RRU,1435.0,1840.0,0.0,205049.0,710.0,0.0,0.0,20.0,0.0,0.0,0,120000.0,80.0,51.5602,0.1792,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
RRU39,BARNEHURST AMBULANCE STATION,DA7  6BZ,RRU,1858.0,2390.0,0.0,66642.0,1069.0,0.0,0.0,50.0,0.0,0.0,0,32000.0,80.0,51.4629,0.1394,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
RRU42,GREENWICH AMBULANCE STATION,SE18 4LP,RRU,1690.0,5070.0,0.0,34046.0,2920.0,0.0,0.0,10.0,0.0,0.0,0,0.0,100.0,51.48716666666667,0.0740666666666666,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
RRU45,BROMLEY AMBULANCE STATION,BR2  9PW,RRU,4447.0,4823.0,0.0,484452.0,2400.0,0.0,0.0,10.0,0.0,0.0,0,0.0,70.0,51.370025,0.02375,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
RRU48,CROYDON AMBULANCE STATION,CR0  8YY,RRU,1407.0,3568.0,0.0,312653.0,572.0,0.0,0.0,20.0,0.0,0.0,0,330000.0,100.0,51.3703,-0.060975,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
RRU-51607,BRENTSIDE TRAINING CENTRE,TW8 9DS,RRU,1757.0,4393.0,0.0,0.0,350.0,0.0,0.0,100.0,0.0,0.0,0,0.0,20.0,51.4862,-0.3083,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
RRU55,WIMBLEDON AMBULANCE STATION,SW19 4JA,RRU,1139.0,960.0,0.0,132211.0,479.0,0.0,0.0,20.0,0.0,0.0,0,0.0,60.0,51.42343333333333,-0.1973333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
RRU57,NEW MALDEN AMBULANCE STATION,KT3  3NE,RRU,1833.0,3778.0,0.0,308767.0,1819.0,0.0,0.0,30.0,0.0,0.0,0,165000.0,70.0,51.3992,-0.2556,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
RRU60,DEPTFORD AMBULANCE STATION,SE14 5DS,RRU,1135.0,2838.0,0.0,229980.0,1573.0,0.0,0.0,10.0,0.0,0.0,0,60000.0,100.0,51.47646666666666,-0.0322333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
RRU64,WESTMINSTER AMBULANCE STATION,SW1P 4AT,RRU,1107.0,1293.0,0.0,0.0,1000.0,0.0,0.0,40.0,0.0,0.0,0,0.0,20.0,51.5085,-0.1257,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
RRU66,NEWHAM AMBULANCE STATION,E6   2RG,RRU,1080.0,1200.0,0.0,116845.0,460.0,0.0,0.0,20.0,0.0,0.0,0,0.0,90.0,51.526475,0.049325,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
RRU72,CAMDEN AMBULANCE STATION,NW3  2NA,RRU,2007.0,3010.0,0.0,629843.0,1916.0,0.0,0.0,10.0,0.0,0.0,0,20000.0,60.0,51.5462,-0.168075,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
RRU73,ISLINGTON AMBULANCE STATION,N7   9NT,RRU,1296.0,1230.0,0.0,102787.0,435.0,0.0,0.0,20.0,0.0,0.0,0,20000.0,10.0,51.5491,-0.1205142857142857,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
RRU77,LAS HQ ANNEXE - BOW,E3   3PA,RRU,1826.0,4565.0,0.0,255824.0,11966.0,0.0,0.0,50.0,0.0,0.0,0,0.0,40.0,51.527657142857144,-0.0265714285714285,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
RRU90,BECONTREE AMB STATION,RM9 6UX,RRU,1250.0,1220.0,0.0,95019.0,406.0,0.0,0.0,10.0,0.0,0.0,0,35000.0,80.0,51.5529,0.129,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
RRU93,CODY ROAD OFFICES,E16 4TL,RRU,2100.0,3610.0,0.0,104313.0,1087.0,0.0,0.0,10.0,0.0,0.0,0,250000.0,20.0,51.50108,0.0442,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
RRU98,HART-WEST,TW7 6DT,RRU,1598.0,2028.0,0.0,49018.0,689.0,0.0,0.0,30.0,0.0,0.0,0,0.0,10.0,51.4752,-0.3425,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
RRUORS,OTHER REPORTABLE SITES,E3 3PA,RRU,20704.0,26761.0,0.0,2259633.0,16406.0,0.0,0.0,20.0,0.0,0.0,0,1184000.0,66.983,51.527657142857144,-0.0265714285714285,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
C4M4J,UNIVERSITY COLLEGE HOSPITAL GRAFTON WAY BUILDING,WC1E 6AS,RRV,34500.0,93150.0,0.0,4503463.0,49861.0,0.0,0.0,100.0,0.0,1.0,0,0.0,0.0,51.5085,-0.1257,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
RRV03,NEW UNIVERSITY COLLEGE HOSPITAL,NW1  2BU,RRV,77311.0,184382.0,0.0,14562896.0,102915.0,0.0,0.0,65.0,0.0,0.0,0,0.0,10.0,51.52988181818182,-0.1471818181818182,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
RRV30,UCL AT WESTMORELAND STREET (THE HEART HOSPITAL),W1G  8PH,RRV,12337.0,24760.0,0.0,3761982.0,12419.0,0.0,0.0,20.0,0.0,0.0,0,275700.0,47.208,51.5085,-0.1257,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
RRVCC,UCH MACMILLAN CANCER CENTRE,WC1E 6AG,RRV,14290.0,38583.0,0.0,0.0,10463.0,1287859.0,0.0,0.0,0.0,0.0,0,1683035.0,10.0,51.5085,-0.1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
RRVCR,NIHR UCLH CLINICAL RESEARCH FACILITY,W1T 7HA,RRV,305.0,824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,133048.0,40.0,51.5085,-0.1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
RRVNQ,NATIONAL HOSPITAL NEUROLOGY/NEUROSURGERY,WC1N 3BG,RRV,32379.0,67079.0,0.0,7116500.0,39591.0,0.0,0.0,20.0,0.0,0.0,0,6312295.0,57.803,51.5085,-0.1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
RRVORS,OTHER REPORTABLE SITES,NW1 2PG,RRV,34901.0,83762.0,0.0,3414324.0,10483.0,0.0,0.0,60.0,0.0,0.0,0,6941458.0,74.811,51.52988181818182,-0.1471818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
RRVP5,ROYAL NATIONAL ENT AND EASTMAN DENTAL HOSPITALS,WC1E 6DG,RRV,10500.0,27691.0,0.0,2004010.0,7355.0,0.0,0.0,100.0,0.0,2.0,0,145536.0,0.0,51.5085,-0.1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
RRVRH,HOSPITAL FOR TROPICAL DISEASES,WC1E 6JD,RRV,1028.0,2467.0,0.0,437117.0,2525.0,0.0,0.0,0.0,0.0,0.0,0,15776.0,57.824,51.5085,-0.1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
B4K8H,AGENORIA HOUSE,PE13 3AB,RT1,533.0,1353.0,0.0,159894.0,261.0,0.0,0.0,0.0,0.0,0.0,0,58141.0,80.0,52.673833333333334,0.1172777777777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
RT113,FULBOURN HOSPITAL,CB21 5EF,RT1,10695.0,23184.0,0.0,3581973.0,19626.0,0.0,0.0,16.0,0.0,0.0,0,899606.0,51.0,52.127627777777775,0.2870888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
RT115,IDA DARWIN HOSPITAL,CB21 5EE,RT1,3487.0,9414.0,0.0,1217396.0,8617.0,0.0,0.0,5.0,0.0,0.0,0,1000350.0,80.0,52.127627777777775,0.2870888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
RT11A,BROOKFIELDS HOSPITAL,CB1 3DF,RT1,2424.0,6715.0,0.0,229673.0,1146.5,0.0,0.0,25.0,0.0,0.0,0,,82.4,52.19619090909091,0.1483272727272727,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
RT11C,CITY CARE CENTRE,PE3 6DB,RT1,4518.0,9796.0,0.0,229673.0,1146.5,0.0,0.0,25.0,0.0,0.0,0,,10.0,52.567,-0.283,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
RT133,ALAN CONWAY COURT,PE15 0UG,RT1,1062.0,2675.0,0.0,185628.0,122.0,0.0,0.0,0.0,0.0,0.0,0,202500.0,40.0,52.50866666666666,0.0886555555555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
RT136,DARWIN NURSERY PROSPECT FARM,CB1  5AT,RT1,1275.0,2500.0,0.0,0.0,2140.0,0.0,0.0,0.0,0.0,0.0,0,317550.0,70.0,52.19619090909091,0.1483272727272727,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
RT137,DOUGLAS HOUSE,CB2  2AH,RT1,2868.0,7279.0,0.0,571885.0,1794.0,0.0,0.0,0.0,0.0,0.0,0,1032750.0,70.4,52.18965000000001,0.1240214285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
RT158,MITCHELL DAY CENTRE,CB1  2DP,RT1,615.0,1561.0,0.0,104190.0,311.0,0.0,0.0,0.0,0.0,0.0,0,75600.0,100.0,52.19619090909091,0.1483272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
RT178,NEWTOWN CENTRE,PE29 3RJ,RT1,2465.0,6256.0,0.0,496695.0,902.0,0.0,0.0,0.0,0.0,0.0,0,481350.0,40.0,52.3305,-0.1865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
RT182,NORTH CAMBRIDGESHIRE HOSPITAL,PE13 3AB,RT1,2021.0,5456.0,0.0,229673.0,1146.5,0.0,0.0,25.0,0.0,0.0,0,,80.0,52.673833333333334,0.1172777777777777,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
RT190,ADDENBROOKES HOSPITAL,CB2 0QQ,RT1,1803.0,4688.0,0.0,229673.0,1146.5,0.0,0.0,25.0,0.0,0.0,0,318000.0,70.0,52.18965000000001,0.1240214285714285,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
RT199,CAVELL CENTRE - MENTAL HEALTH UNIT,PE3 9GZ,RT1,9164.0,22600.0,0.0,4806081.0,7647.0,0.0,0.0,41.0,0.0,0.0,0,0.0,10.0,52.567,-0.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
RT1AX,CHESTERTON MEDICAL CENTRE,CB4 1PX,RT1,782.0,2346.0,0.0,229673.0,1146.5,0.0,0.0,25.0,0.0,0.0,0,,20.0,52.22380625,0.131525,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
RT1CM,HEALTHY LIVING CENTRE,PE1 2QP,RT1,980.0,3626.0,0.0,229673.0,111.0,0.0,0.0,25.0,0.0,0.0,0,0.0,20.0,52.58253333333334,-0.2419333333333333,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
RT1DR,PETERBOROUGH CHILDREN'S SERVICES,PE3 6AP,RT1,685.0,2534.0,0.0,0.0,644.0,0.0,0.0,0.0,0.0,0.0,0,46550.0,20.0,52.567,-0.283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
RT1FD,PRINCESS OF WALES HOSPITAL,CB6  1DN,RT1,2340.0,6318.0,0.0,229673.0,1146.5,0.0,0.0,25.0,0.0,0.0,0,,70.0,52.39728823529411,0.2001647058823529,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
RT1GD,DODDINGTON HOSPITAL,PE15 0UG,RT1,1245.0,2000.0,0.0,229673.0,1146.5,0.0,0.0,25.0,0.0,0.0,0,,70.0,52.50866666666666,0.0886555555555555,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
RT1JP,UNION HOUSE,CB4 1PR,RT1,958.0,2431.0,0.0,95714.0,203.0,0.0,0.0,0.0,0.0,0.0,0,6000.0,10.0,52.22380625,0.131525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
RT1ORS,OTHER REPORTABLE SITES,PE29 6FH,RT1,3327.0,12308.0,0.0,269402.0,223.0,0.0,0.0,10.0,0.0,0.0,0,481350.0,53.0,52.3305,-0.1865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
RT1PC,CYGNET PARK,PE7 8FZ,RT1,1472.0,5445.0,0.0,0.0,644.0,0.0,0.0,50.0,0.0,0.0,0,0.0,10.0,52.51083125,-0.27019375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
RT1RE,REDSHANK HOUSE,PE29 6FN,RT1,778.0,1975.0,0.0,0.0,644.0,0.0,0.0,100.0,0.0,0.0,0,46550.0,20.0,52.3305,-0.1865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
RT1TH,PETERBOROUGH TOWN HALL,PE1 1HF,RT1,2434.0,6571.0,0.0,833333.0,191798.0,0.0,0.0,100.0,0.0,0.0,0,0.0,70.0,52.58253333333334,-0.2419333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
RT1VH,CPFT CORPORATE OFFICE,CB21 5XB,RT1,906.0,3000.0,0.0,229673.0,1146.5,0.0,0.0,25.0,0.0,0.0,0,,100.0,52.127627777777775,0.2870888888888889,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
RT201,FAIRFIELD GENERAL HOSPITAL,BL9  7TD,RT2,8536.0,19915.0,0.0,327272.0,6941.0,0.0,0.0,20.0,0.0,0.0,0,2343320.0,45.224,53.60243333333333,-2.298083333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
RT202,TAMESIDE GENERAL HOSPITAL,OL6  9RW,RT2,10003.0,23223.0,0.0,1060829.0,4572.0,0.0,0.0,15.0,0.0,0.0,0,2473563.0,36.356,53.4941,-2.0866,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
RT203,ROYAL OLDHAM HOSPITAL,OL1  2PN,RT2,7747.0,18507.0,0.0,384139.0,16502.0,1257074.0,0.0,5.0,0.0,0.0,0,2187620.0,42.519999999999996,53.5405,-2.1183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
RT204,BIRCH HILL HOSPITAL,OL12 9QB,RT2,13309.0,30972.0,2.52,4637194.0,14813.0,0.0,0.0,10.0,0.0,0.0,0,9102355.0,60.711,53.64494444444445,-2.163222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
RT205,STEPPING HILL HOSPITAL,SK2  7JE,RT2,10630.0,26710.0,0.0,0.0,12181.0,858000.0,0.0,5.0,0.0,0.0,0,2162868.0,56.175999999999995,53.3946,-2.1329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
RT208,THE MEADOWS (OLD AGE PSYCHIATRY UNIT),SK2  5EQ,RT2,3943.0,9542.0,0.0,229673.0,7699.0,0.0,0.0,25.0,0.0,0.0,0,,20.0,53.3946,-2.1329,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
RT210,HEATHFIELD HOUSE,SK2  6RA,RT2,1756.0,4261.0,0.0,430912.0,1246.0,0.0,0.0,0.0,0.0,0.0,0,885814.0,100.0,53.3946,-2.1329,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
RT219,"THE BEECHES, OLDHAM",OL1  1SP,RT2,657.0,1600.0,0.0,77502.0,242.0,0.0,0.0,90.0,0.0,0.0,0,94085.0,20.0,53.5405,-2.1183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
RT226,"COUNCILLOR LANE CENTRE, CHEADLE",SK8  2JF,RT2,748.0,1733.0,0.0,129656.0,194.0,0.0,0.0,0.0,0.0,0.0,0,106974.0,70.0,53.388025,-2.2032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
RT230,"SUDDEN HEALTH CENTRE, ROCHDALE",OL11 3EU,RT2,605.0,1514.0,0.0,178142.0,3146.0,0.0,0.0,0.0,0.0,0.0,0,85636.0,70.0,53.5833,-2.1833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
RT233,"HAUGHTON HOUSE, ASHTON-UNDER-LYNE",OL6  6QQ,RT2,848.0,2181.0,0.0,185861.0,313.0,0.0,0.0,0.0,0.0,0.0,0,121437.0,100.0,53.4941,-2.0866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
RT235,"HAUGHTON MEWS, ASHTON-UNDER-LYNE",OL6  6QQ,RT2,502.0,1291.0,0.0,86244.0,638.0,0.0,0.0,0.0,0.0,0.0,0,71889.0,100.0,53.4941,-2.0866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
RT242,"RHODES PLACE, OLDHAM",OL4  5PP,RT2,559.0,1278.0,0.0,229673.0,1146.5,0.0,0.0,25.0,0.0,0.0,0,,40.0,53.54999999999999,-2.0667,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
RT243,STANSFIELD PLACE,OL16 5PX,RT2,717.0,1664.0,0.0,0.0,1786.0,0.0,0.0,15.0,0.0,0.0,0,,20.0,53.61487999999999,-2.13084,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
RT256,CIRTEK HOUSE,SK1 3QD,RT2,510.0,1315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,162107.0,70.0,53.4098,-2.1576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
